1.643117, 0.000000, 0.000218, 0.000000, 0.006445, 0.002832, 0.010758, 0.099581, 0.204432
1.914946, 0.000000, 0.000087, 0.000000, 0.006998, 0.000711, 0.040138, 0.572252, 0.464389
1.864923, 0.000000, 0.000031, 0.000000, 0.003699, 0.002023, 0.039881, 0.571924, 0.003504
1.602326, 0.000000, 0.000236, 0.000000, 0.005859, 0.003006, 0.010141, 0.099713, 0.206605
2.040186, 0.000000, 0.000314, 0.000000, 0.015149, 0.005246, 0.022527, 0.165909, 0.313752
2.034573, 0.000000, 0.001044, 0.000000, 0.011738, 0.004991, 0.019569, 0.165863, 0.307360
2.022108, 0.000000, 0.000801, 0.000000, 0.007579, 0.003603, 0.017734, 0.152915, 0.306717
2.042828, 0.000000, 0.000401, 0.000000, 0.015852, 0.005970, 0.018531, 0.156503, 0.306682
1.979606, 0.000000, 0.000233, 0.000000, 0.024776, 0.006128, 0.015143, 0.342929, 0.313048
1.979286, 0.000000, 0.000209, 0.000000, 0.011644, 0.002806, 0.028056, 0.303895, 0.309426
1.977844, 0.000000, 0.000239, 0.000000, 0.020951, 0.004048, 0.028059, 0.329131, 0.308623
1.313087, 0.000000, 0.000082, 0.000000, 0.015063, 0.001838, 0.072587, 1.267478, 0.004513
1.270573, 0.000000, 0.000096, 0.000000, 0.014026, 0.004005, 0.072769, 1.272036, 0.004519
1.210567, 0.000000, 0.000051, 0.000000, 0.013309, 0.001612, 0.071411, 1.270667, 0.004319
1.535752, 0.000000, 0.000186, 0.000000, 0.014140, 0.004515, 0.009541, 0.090757, 0.170086
0.857610, 0.000000, 0.000033, 0.000000, 0.011193, 0.000889, 0.070637, 1.265761, 0.002518
0.898664, 0.000000, 0.000036, 0.000000, 0.010871, 0.000952, 0.070679, 1.274109, 0.002533
0.895813, 0.000000, 0.000030, 0.000000, 0.006612, 0.000905, 0.070672, 1.267295, 0.002532
1.513143, 0.000000, 0.000181, 0.000000, 0.014109, 0.004413, 0.009639, 0.091154, 0.176780
0.891605, 0.000000, 0.000033, 0.000000, 0.011113, 0.000909, 0.070724, 1.275168, 0.002587
0.887988, 0.000000, 0.000032, 0.000000, 0.007003, 0.000821, 0.568589, 10.707603, 0.002540
0.880679, 0.000000, 0.000061, 0.000000, 0.013432, 0.001547, 0.571239, 10.741880, 0.002496
0.959126, 0.000000, 0.000032, 0.000000, 0.012396, 0.000781, 0.574666, 10.782378, 0.002960
0.913827, 0.000000, 0.000031, 0.000000, 0.007092, 0.000936, 0.298837, 5.890614, 0.002498
0.928165, 0.000000, 0.000028, 0.000000, 0.006937, 0.000801, 0.298908, 5.891558, 0.002553
0.923876, 0.000000, 0.000029, 0.000000, 0.006962, 0.000824, 0.299141, 5.891523, 0.002527
0.902866, 0.000000, 0.000029, 0.000000, 0.011796, 0.000838, 0.163386, 3.308600, 0.002501
0.956489, 0.000000, 0.000066, 0.000000, 0.009955, 0.000666, 0.163652, 3.306133, 0.002780
0.917067, 0.000000, 0.000030, 0.000000, 0.006897, 0.000716, 0.163692, 3.309735, 0.002526
0.954953, 0.000000, 0.000032, 0.000000, 0.009952, 0.001487, 0.107314, 2.111035, 0.002875
0.912583, 0.000000, 0.000045, 0.000000, 0.007102, 0.001493, 0.107560, 2.119793, 0.002522
0.877601, 0.000000, 0.000098, 0.000000, 0.016632, 0.001436, 0.107523, 2.114729, 0.002519
0.914484, 0.000000, 0.000041, 0.000000, 0.011842, 0.000740, 0.075485, 1.463032, 0.002496
0.923360, 0.000000, 0.000032, 0.000000, 0.006871, 0.001404, 0.075624, 1.465158, 0.002521
0.904241, 0.000000, 0.000030, 0.000000, 0.006885, 0.000735, 0.075361, 1.463115, 0.002554
0.895419, 0.000000, 0.000033, 0.000000, 0.012423, 0.001406, 0.071820, 1.274586, 0.002544
0.908571, 0.000000, 0.000030, 0.000000, 0.006755, 0.000691, 0.072214, 1.276401, 0.002511
0.906860, 0.000000, 0.000044, 0.000000, 0.009353, 0.000698, 0.072335, 1.276640, 0.002519
0.911269, 0.000000, 0.000031, 0.000000, 0.016448, 0.000726, 0.070676, 1.277383, 0.002574
0.940404, 0.000000, 0.000029, 0.000000, 0.011803, 0.000840, 0.070624, 1.279157, 0.002455
0.882188, 0.000000, 0.000030, 0.000000, 0.007036, 0.000734, 0.070745, 1.274688, 0.002540
0.882745, 0.000000, 0.000030, 0.000000, 0.011728, 0.000691, 0.070237, 1.268723, 0.002512
0.945024, 0.000000, 0.000050, 0.000000, 0.008259, 0.000983, 0.070431, 1.271795, 0.002596
0.886641, 0.000000, 0.000027, 0.000000, 0.007138, 0.000688, 0.070398, 1.269257, 0.002539
0.887360, 0.000000, 0.000029, 0.000000, 0.007145, 0.001402, 0.070584, 1.246557, 0.002495
0.908557, 0.000000, 0.000033, 0.000000, 0.007023, 0.000754, 0.070724, 1.247506, 0.002568
0.909234, 0.000000, 0.000033, 0.000000, 0.007517, 0.000731, 0.070710, 1.253335, 0.002524
1.982242, 0.000000, 0.000236, 0.000000, 0.021879, 0.004807, 0.040928, 0.307265, 0.308327
1.978192, 0.000000, 0.000240, 0.000000, 0.022949, 0.003955, 0.015116, 0.310807, 0.308771
1.983903, 0.000000, 0.000239, 0.000000, 0.023679, 0.003954, 0.028203, 0.252636, 0.308973
1.962514, 0.000000, 0.000223, 0.000000, 0.011757, 0.002546, 0.014931, 0.322201, 0.307795
1.957755, 0.000000, 0.000232, 0.000000, 0.011385, 0.002707, 0.014773, 0.280696, 0.307104
1.974292, 0.000000, 0.000208, 0.000000, 0.010682, 0.002630, 0.041982, 0.286840, 0.307538
1.974349, 0.000000, 0.000248, 0.000000, 0.019569, 0.003944, 0.054056, 0.278967, 0.307624
1.989571, 0.000000, 0.000233, 0.000000, 0.020626, 0.004146, 0.054220, 0.276229, 0.307820
1.965978, 0.000000, 0.000226, 0.000000, 0.019624, 0.004065, 0.028123, 0.311516, 0.308495
1.980141, 0.000000, 0.000236, 0.000000, 0.024644, 0.005762, 0.014967, 0.318620, 0.309151
1.980166, 0.000000, 0.000240, 0.000000, 0.028128, 0.005685, 0.042494, 0.302908, 0.308736
1.982181, 0.000000, 0.000256, 0.000000, 0.025000, 0.004647, 0.041255, 0.301102, 0.308557
1.988787, 0.000000, 0.000218, 0.000000, 0.013032, 0.003278, 0.062103, 0.256630, 0.309889
1.994577, 0.000000, 0.000227, 0.000000, 0.011754, 0.002943, 0.028546, 0.304772, 0.309419
1.984218, 0.000000, 0.000219, 0.000000, 0.012963, 0.002916, 0.028501, 0.320076, 0.309709
1.982588, 0.000000, 0.000258, 0.000000, 0.021542, 0.004809, 0.015069, 0.290727, 0.308902
1.993194, 0.000000, 0.000235, 0.000000, 0.024073, 0.004264, 0.040784, 0.273355, 0.309684
1.983870, 0.000000, 0.000249, 0.000000, 0.021523, 0.004605, 0.015096, 0.303506, 0.309368
1.891523, 0.000000, 0.000230, 0.000000, 0.020289, 0.003643, 0.014047, 0.288477, 0.284862
1.888142, 0.000000, 0.000218, 0.000000, 0.021261, 0.003246, 0.053067, 0.242305, 0.283396
1.878350, 0.000000, 0.000224, 0.000000, 0.022721, 0.004751, 0.013829, 0.282514, 0.284620
1.881457, 0.000000, 0.000206, 0.000000, 0.011101, 0.002527, 0.046722, 0.254775, 0.285411
1.887134, 0.000000, 0.000198, 0.000000, 0.010860, 0.002409, 0.040910, 0.299477, 0.285945
1.878473, 0.000000, 0.000199, 0.000000, 0.010866, 0.002544, 0.040229, 0.239970, 0.284166
1.883279, 0.000000, 0.000220, 0.000000, 0.018413, 0.003655, 0.042261, 0.243402, 0.284502
1.887593, 0.000000, 0.000218, 0.000000, 0.019291, 0.003315, 0.050274, 0.275987, 0.284205
1.882064, 0.000000, 0.000238, 0.000000, 0.018073, 0.003755, 0.014209, 0.268786, 0.284445
1.911774, 0.000000, 0.000231, 0.000000, 0.023779, 0.005403, 0.026897, 0.270994, 0.286458
1.913092, 0.000000, 0.000225, 0.000000, 0.024012, 0.005388, 0.014563, 0.299601, 0.286975
1.913879, 0.000000, 0.000236, 0.000000, 0.024392, 0.004529, 0.013932, 0.284073, 0.287135
1.915212, 0.000000, 0.000209, 0.000000, 0.011252, 0.002697, 0.014237, 0.257870, 0.287746
1.900708, 0.000000, 0.000210, 0.000000, 0.011604, 0.002673, 0.014096, 0.302422, 0.286853
1.927110, 0.000000, 0.000207, 0.000000, 0.011019, 0.002588, 0.014331, 0.302871, 0.286729
1.911231, 0.000000, 0.000222, 0.000000, 0.020634, 0.005476, 0.027420, 0.294022, 0.286773
1.909262, 0.000000, 0.000227, 0.000000, 0.020653, 0.004407, 0.034098, 0.285865, 0.286865
1.865984, 0.000000, 0.000224, 0.000000, 0.019657, 0.004419, 0.027561, 0.280281, 0.287085
1.802414, 0.000000, 0.000207, 0.000000, 0.022049, 0.004600, 0.045959, 0.232590, 0.265483
1.798272, 0.000000, 0.000220, 0.000000, 0.019324, 0.003417, 0.025803, 0.280723, 0.266335
1.809528, 0.000000, 0.000205, 0.000000, 0.020673, 0.004480, 0.013109, 0.305070, 0.264588
1.819787, 0.000000, 0.000190, 0.000000, 0.009161, 0.002351, 0.013263, 0.268992, 0.264731
1.813643, 0.000000, 0.000194, 0.000000, 0.010274, 0.002349, 0.026455, 0.245663, 0.264426
1.793313, 0.000000, 0.000190, 0.000000, 0.009136, 0.002434, 0.039205, 0.247364, 0.264596
1.817462, 0.000000, 0.000204, 0.000000, 0.016916, 0.003740, 0.013944, 0.262149, 0.264632
1.801988, 0.000000, 0.000206, 0.000000, 0.016932, 0.003616, 0.025841, 0.254805, 0.264715
1.811073, 0.000000, 0.000207, 0.000000, 0.018318, 0.003282, 0.013292, 0.282075, 0.265574
1.839653, 0.000000, 0.000221, 0.000000, 0.025676, 0.004193, 0.013171, 0.286049, 0.266242
1.831907, 0.000000, 0.000214, 0.000000, 0.025631, 0.006123, 0.013565, 0.269143, 0.267321
1.866292, 0.000000, 0.000209, 0.000000, 0.025543, 0.004991, 0.045799, 0.266077, 0.266528
1.833041, 0.000000, 0.000194, 0.000000, 0.010579, 0.002542, 0.025846, 0.213884, 0.267331
1.834480, 0.000000, 0.000198, 0.000000, 0.011771, 0.002508, 0.038803, 0.245569, 0.267008
1.831827, 0.000000, 0.000198, 0.000000, 0.011561, 0.002663, 0.025599, 0.229069, 0.266735
1.827946, 0.000000, 0.000215, 0.000000, 0.020848, 0.003809, 0.026066, 0.282571, 0.268033
1.847778, 0.000000, 0.000215, 0.000000, 0.021180, 0.004288, 0.038762, 0.262729, 0.267490
1.830528, 0.000000, 0.000224, 0.000000, 0.020832, 0.004171, 0.032359, 0.248253, 0.267263
1.754875, 0.000000, 0.000198, 0.000000, 0.018482, 0.002733, 0.024914, 0.255036, 0.247703
1.741803, 0.000000, 0.000196, 0.000000, 0.019491, 0.004269, 0.045057, 0.239493, 0.248896
1.743771, 0.000000, 0.000198, 0.000000, 0.018740, 0.004342, 0.012586, 0.282692, 0.248202
1.752720, 0.000000, 0.000175, 0.000000, 0.008871, 0.002271, 0.025315, 0.220389, 0.248327
1.736179, 0.000000, 0.000176, 0.000000, 0.009737, 0.002279, 0.025279, 0.230872, 0.247007
1.743659, 0.000000, 0.000177, 0.000000, 0.008874, 0.002361, 0.025469, 0.225971, 0.246909
1.761775, 0.000000, 0.000193, 0.000000, 0.016392, 0.003494, 0.012385, 0.282794, 0.247952
1.739350, 0.000000, 0.000195, 0.000000, 0.015848, 0.003388, 0.025157, 0.238238, 0.251095
1.745696, 0.000000, 0.000201, 0.000000, 0.017337, 0.003493, 0.037379, 0.240165, 0.247922
1.784998, 0.000000, 0.000207, 0.000000, 0.023046, 0.004983, 0.032454, 0.245563, 0.250161
1.779763, 0.000000, 0.000198, 0.000000, 0.022495, 0.005093, 0.025035, 0.209975, 0.250319
1.783372, 0.000000, 0.000213, 0.000000, 0.023701, 0.005001, 0.012269, 0.265511, 0.250419
1.785017, 0.000000, 0.000189, 0.000000, 0.011299, 0.002473, 0.012439, 0.205200, 0.250219
1.774170, 0.000000, 0.000184, 0.000000, 0.010463, 0.002436, 0.012946, 0.246693, 0.249078
1.784471, 0.000000, 0.000192, 0.000000, 0.011329, 0.002428, 0.074197, 0.212676, 0.249434
1.776213, 0.000000, 0.000215, 0.000000, 0.019353, 0.005004, 0.022196, 0.264371, 0.248634
1.782323, 0.000000, 0.000207, 0.000000, 0.019329, 0.003738, 0.037216, 0.241988, 0.251278
1.781510, 0.000000, 0.000213, 0.000000, 0.019296, 0.004059, 0.012626, 0.255385, 0.250145
1.703082, 0.000000, 0.000203, 0.000000, 0.017500, 0.004063, 0.024523, 0.209767, 0.232726
1.696341, 0.000000, 0.000189, 0.000000, 0.018367, 0.004051, 0.037668, 0.236882, 0.232507
1.677530, 0.000000, 0.000185, 0.000000, 0.017488, 0.003195, 0.037149, 0.190354, 0.232127
1.677033, 0.000000, 0.000170, 0.000000, 0.008446, 0.002154, 0.024831, 0.190194, 0.232036
1.676402, 0.000000, 0.000172, 0.000000, 0.008761, 0.002213, 0.024599, 0.229903, 0.231160
1.694142, 0.000000, 0.000174, 0.000000, 0.008678, 0.002095, 0.034313, 0.201634, 0.233209
1.675248, 0.000000, 0.000190, 0.000000, 0.016952, 0.002795, 0.011378, 0.241570, 0.232137
1.672181, 0.000000, 0.000189, 0.000000, 0.015418, 0.003276, 0.011136, 0.227498, 0.233223
1.688251, 0.000000, 0.000189, 0.000000, 0.015643, 0.003307, 0.011346, 0.242116, 0.232634
1.723706, 0.000000, 0.000190, 0.000000, 0.023203, 0.003972, 0.024337, 0.226476, 0.233429
1.734061, 0.000000, 0.000201, 0.000000, 0.021816, 0.004074, 0.050577, 0.234762, 0.234491
1.741717, 0.000000, 0.000209, 0.000000, 0.021672, 0.004885, 0.011380, 0.230928, 0.235354
1.729996, 0.000000, 0.000181, 0.000000, 0.010079, 0.002272, 0.024620, 0.166722, 0.234132
1.714818, 0.000000, 0.000179, 0.000000, 0.010901, 0.002311, 0.011761, 0.253248, 0.234896
1.717272, 0.000000, 0.000175, 0.000000, 0.009879, 0.002378, 0.024927, 0.248295, 0.238565
1.719632, 0.000000, 0.000201, 0.000000, 0.018534, 0.003969, 0.011422, 0.236665, 0.234704
1.726089, 0.000000, 0.000209, 0.000000, 0.019767, 0.003962, 0.024400, 0.209445, 0.234707
1.731606, 0.000000, 0.000198, 0.000000, 0.019538, 0.004783, 0.011401, 0.229581, 0.237814
1.630194, 0.000000, 0.000186, 0.000000, 0.018422, 0.003103, 0.023991, 0.214956, 0.217058
1.639360, 0.000000, 0.000182, 0.000000, 0.017498, 0.003844, 0.023592, 0.223878, 0.217082
1.618832, 0.000000, 0.000186, 0.000000, 0.018475, 0.003711, 0.044254, 0.184222, 0.217789
1.637058, 0.000000, 0.000163, 0.000000, 0.008737, 0.002069, 0.011187, 0.198516, 0.217560
1.638334, 0.000000, 0.000159, 0.000000, 0.008694, 0.002068, 0.010862, 0.215343, 0.217615
1.637629, 0.000000, 0.000165, 0.000000, 0.007982, 0.002088, 0.024158, 0.218056, 0.217640
1.629801, 0.000000, 0.000178, 0.000000, 0.015015, 0.003092, 0.023568, 0.244857, 0.220659
1.632470, 0.000000, 0.000183, 0.000000, 0.015240, 0.003049, 0.010659, 0.185245, 0.220685
1.632902, 0.000000, 0.000171, 0.000000, 0.014177, 0.002730, 0.010495, 0.236349, 0.217748
1.662246, 0.000000, 0.000189, 0.000000, 0.022589, 0.004705, 0.036908, 0.217868, 0.222504
1.673135, 0.000000, 0.000192, 0.000000, 0.021957, 0.004741, 0.011080, 0.213076, 0.220882
1.667243, 0.000000, 0.000196, 0.000000, 0.022318, 0.004767, 0.010863, 0.218070, 0.221109
1.661570, 0.000000, 0.000160, 0.000000, 0.010328, 0.002310, 0.024335, 0.218227, 0.222629
1.668217, 0.000000, 0.000162, 0.000000, 0.009708, 0.002362, 0.018614, 0.224284, 0.220997
1.660877, 0.000000, 0.000169, 0.000000, 0.009705, 0.002372, 0.011414, 0.235098, 0.219274
1.673138, 0.000000, 0.000194, 0.000000, 0.018840, 0.003858, 0.036640, 0.211900, 0.220644
1.669811, 0.000000, 0.000197, 0.000000, 0.018163, 0.003751, 0.023781, 0.217787, 0.221151
1.656950, 0.000000, 0.000186, 0.000000, 0.018135, 0.003768, 0.010801, 0.214685, 0.219593
1.604645, 0.000000, 0.000170, 0.000000, 0.017748, 0.003716, 0.062760, 0.153746, 0.206125
1.585266, 0.000000, 0.000182, 0.000000, 0.015901, 0.003727, 0.010042, 0.205000, 0.205583
1.579978, 0.000000, 0.000175, 0.000000, 0.017805, 0.002836, 0.009972, 0.217202, 0.215996
1.590625, 0.000000, 0.000155, 0.000000, 0.008344, 0.001884, 0.010969, 0.226188, 0.205634
1.589637, 0.000000, 0.000156, 0.000000, 0.008539, 0.001835, 0.036235, 0.201646, 0.206115
1.590040, 0.000000, 0.000155, 0.000000, 0.008388, 0.001960, 0.010293, 0.204619, 0.205737
1.604012, 0.000000, 0.000176, 0.000000, 0.013941, 0.003019, 0.036207, 0.164222, 0.205179
1.580069, 0.000000, 0.000174, 0.000000, 0.014021, 0.002978, 0.023140, 0.202124, 0.205438
1.589127, 0.000000, 0.000174, 0.000000, 0.014380, 0.002888, 0.048886, 0.163827, 0.205012
1.624891, 0.000000, 0.000183, 0.000000, 0.022431, 0.004622, 0.010138, 0.208315, 0.207155
1.614816, 0.000000, 0.000187, 0.000000, 0.022895, 0.003816, 0.024205, 0.182261, 0.207890
1.629923, 0.000000, 0.000186, 0.000000, 0.022817, 0.003779, 0.010331, 0.205121, 0.207631
1.625343, 0.000000, 0.000160, 0.000000, 0.010170, 0.002117, 0.036438, 0.184698, 0.207655
1.623540, 0.000000, 0.000167, 0.000000, 0.009434, 0.002177, 0.054309, 0.180258, 0.207406
1.639077, 0.000000, 0.000172, 0.000000, 0.009240, 0.002544, 0.010649, 0.206014, 0.208676
1.630031, 0.000000, 0.000189, 0.000000, 0.018451, 0.003740, 0.013148, 0.198392, 0.207891
1.625632, 0.000000, 0.000180, 0.000000, 0.018656, 0.003802, 0.023203, 0.228041, 0.207585
1.615028, 0.000000, 0.000180, 0.000000, 0.018039, 0.003806, 0.010928, 0.220260, 0.207955
1.447518, 0.000000, 0.000138, 0.000000, 0.014768, 0.003185, 0.008782, 0.203819, 0.150760
1.395902, 0.000000, 0.000138, 0.000000, 0.014800, 0.002986, 0.021600, 0.177899, 0.152242
1.414502, 0.000000, 0.000146, 0.000000, 0.014888, 0.002110, 0.021697, 0.169863, 0.152816
1.425859, 0.000000, 0.000128, 0.000000, 0.006586, 0.001769, 0.008919, 0.192749, 0.152811
1.435764, 0.000000, 0.000121, 0.000000, 0.007231, 0.001610, 0.022457, 0.175211, 0.158941
1.407741, 0.000000, 0.000130, 0.000000, 0.006394, 0.001685, 0.008926, 0.158829, 0.152797
1.408149, 0.000000, 0.000131, 0.000000, 0.011774, 0.002534, 0.009189, 0.165144, 0.151958
1.410586, 0.000000, 0.000147, 0.000000, 0.011644, 0.002491, 0.048314, 0.174827, 0.152825
1.406744, 0.000000, 0.000132, 0.000000, 0.011809, 0.002211, 0.009103, 0.170070, 0.152424
1.441477, 0.000000, 0.000150, 0.000000, 0.016561, 0.002892, 0.008480, 0.187881, 0.153468
1.470020, 0.000000, 0.000152, 0.000000, 0.016113, 0.003524, 0.022104, 0.141900, 0.165685
1.448294, 0.000000, 0.000156, 0.000000, 0.016346, 0.003514, 0.021789, 0.185683, 0.153629
1.441148, 0.000000, 0.000129, 0.000000, 0.007214, 0.001846, 0.036119, 0.147451, 0.154105
1.453982, 0.000000, 0.000127, 0.000000, 0.007843, 0.001844, 0.009413, 0.194257, 0.152331
1.447703, 0.000000, 0.000140, 0.000000, 0.007271, 0.001713, 0.021431, 0.147348, 0.153348
1.457162, 0.000000, 0.000175, 0.000000, 0.014097, 0.002858, 0.009603, 0.165682, 0.153923
1.450629, 0.000000, 0.000145, 0.000000, 0.014129, 0.002832, 0.034823, 0.154465, 0.153090
1.440108, 0.000000, 0.000154, 0.000000, 0.013955, 0.003500, 0.009400, 0.139339, 0.153571
1.943900, 0.000000, 0.000228, 0.000000, 0.011823, 0.003412, 0.014944, 0.145618, 0.311301
1.974680, 0.000000, 0.000235, 0.000000, 0.012042, 0.004966, 0.015613, 0.150138, 0.306146
2.001403, 0.000000, 0.000232, 0.000000, 0.011780, 0.004967, 0.015925, 0.155138, 0.308621
1.978760, 0.000000, 0.000530, 0.000000, 0.005488, 0.002719, 0.014735, 0.142911, 0.307232
1.999437, 0.000000, 0.000543, 0.000000, 0.005510, 0.002848, 0.014682, 0.140597, 0.307359
1.961965, 0.000000, 0.000241, 0.000000, 0.007306, 0.002792, 0.014804, 0.144923, 0.315466
1.983497, 0.000000, 0.000234, 0.000000, 0.010339, 0.004209, 0.015401, 0.147087, 0.306954
1.965166, 0.000000, 0.000218, 0.000000, 0.009261, 0.004278, 0.015403, 0.147890, 0.307997
1.938737, 0.000000, 0.000254, 0.000000, 0.010712, 0.004115, 0.015019, 0.143928, 0.306762
2.004529, 0.000000, 0.000265, 0.000000, 0.014046, 0.005448, 0.015750, 0.149477, 0.309079
