99.688	102.98	104.61	97.877	104.25	105.35	107.76	106.45	105.28	100.53	98.716	101.73	106.59	100.04	101.63	105.54	108.26	107.91	100.46	99.678	104.47	99.57
90.969	92.709	95.473	90.553	96.252	90.575	91.503	89.78	96.827	90.34	90.852	86.558	93.675	90.633	89.411	92.135	95.072	94.852	96.674	98.357	102.23	96.336
92.191	91.81	96.401	90.893	96.665	91.315	89.639	91.894	96.336	90.878	89.843	86.314	96.111	96.486	91.071	91.843	94.385	90.224	94.222	97.03	105.1	95.966
93.318	90.948	94.796	91.69	96.426	91.489	91.971	91.185	94.464	90.667	91.195	86.478	95.69	93.053	90.75	92.595	93.236	93.258	96.453	98.565	104.79	94.496
94.633	94.364	96.699	92.934	95.98	93.231	94.396	92.335	97.828	92.293	93.114	86.651	96.287	94.632	89.119	91.225	94.807	94.499	96.162	98.042	101.18	95.711
92.725	95.976	96.144	92.43	97.656	91.172	94.017	93.683	93.753	92.422	92.326	87.814	97.542	93.654	92.355	92.566	96.728	94.247	96.528	97.812	105.94	95.926
92.986	94.195	96.673	92.041	97.574	92.945	92.804	94.209	96.585	93.238	91.187	87.401	97.633	94.73	91.538	93.202	96.854	94.257	96.386	98.103	107.54	96.363
94.082	94.815	96.737	92.022	97.848	94.685	94.465	92.781	97.416	92.454	93.667	89.008	97.627	98.612	90.869	91.791	98.004	97.307	95.469	98.901	106.89	96.398
94.915	93.107	96.524	91.821	94.028	95.159	95.014	94.01	97.771	93.542	92.844	88.525	98.763	95.89	93.32	94.017	95.691	95.507	96.584	97.978	107.41	96.374
94.092	95.493	96.456	92.591	95.371	94.978	95.701	97.387	95.738	92.216	91.699	88.931	97.076	99.248	93.263	94.314	98.4	96.993	95.689	96.675	106.8	96.108
93.607	95.499	94.684	93.994	95.939	94.136	97.874	95.498	98.496	92.718	92.123	89.111	98.75	97.932	93.129	94.322	98.093	97.753	96.265	98.392	107.45	95.7
95.039	96.186	97.897	93.258	99.033	98.717	97.101	98.489	95.805	94.383	92.761	90.486	97.928	99.544	93.174	94.907	98.989	97.822	98.105	99.115	108.47	97.549
94.07	96.526	95.329	93.465	98.563	97.431	98.715	96.618	100.14	93.705	91.789	90.526	98.159	96.895	94.345	95.687	100.2	97.43	96.385	97.459	109.09	96.033
94.263	95.408	97.391	93.168	98.663	99.534	99.897	98.55	99.579	93.823	93.981	91.238	101.62	101.77	94.703	95.704	99.636	97.072	97.478	99.658	107.57	97.659
94.138	95.605	96.027	93.376	98.271	99.443	99.875	98.554	99.959	94.55	94.254	91.138	100.69	101.27	94.927	95.496	102.27	99.595	96.807	97.121	107.78	97.806
99.929	102.66	104.46	96.737	105.44	110.18	108.44	110.67	107.17	100.55	99.081	100.54	107.7	116.21	105.7	103.01	117.23	114.12	99.658	100.55	109.19	99.72
100.25	101.72	103.99	98.531	106.19	109.41	111.37	111.51	108.35	100.48	98.622	101.86	108.14	114.82	103.84	104.53	118.56	115.11	100.25	101.73	109.71	99.939
93.339	95.823	96.618	93.395	97.995	91.354	92.853	93.921	93.853	92.619	93.136	86.808	95.01	96.441	90.657	93.879	96.199	95.818	98.944	101.05	107.79	99.995
94.187	95.288	97.218	93.438	97.263	91.58	94.072	93.133	97.1	92.037	92.827	86.022	95.892	96.316	91.491	92.7	96.961	96.262	98.697	98.822	108.2	97.295
94.405	96.373	97.252	92.887	97.375	93.29	94.237	95.645	95.203	93.449	92.62	86.731	96.735	97.781	91.456	93.218	96.709	96.624	99.837	101.04	109.19	99.331
94.727	96.068	98.086	93.803	98.108	94.274	93.852	93.756	98.737	94.586	93.512	86.715	97.121	98.269	91.562	92.267	96.54	96.546	99.994	98.802	108.13	97.534
94.69	96.204	96.972	93.556	98.188	96.719	96.263	96.246	97.031	94.748	93.553	88.386	95.73	96.404	92.372	94.128	98.038	95.625	100.17	101.48	109.94	98.132
94.395	95.528	97.196	93.545	98.87	95.214	94.85	95.266	98.031	95.339	93.942	87.586	97.589	98.187	92.325	93.445	99.328	97.598	98.497	100.21	109.38	100.95
95.253	96.334	97.184	93.482	98.017	95.872	97.412	96.316	95.926	95.298	93.268	87.773	97.269	98.785	91.61	94.499	100.16	98.654	98.867	99.482	108.69	98.327
93.82	96.172	98.818	94.001	98.997	95.379	95.159	97.188	98.768	94.79	93.904	88.136	98.647	99.357	92.618	94.442	100.57	97.018	98.474	100.73	110.7	97.885
95.9	96.496	97.328	93.962	98.596	98.607	97.516	98.911	98.961	94.626	94.082	88.574	98.502	99.772	93.124	94.728	101.31	97.967	98.897	100.53	109.78	98.731
95.207	96.777	97.784	93.838	98.751	97.47	99.816	99.024	100.45	95.303	94.22	88.747	99.027	98.737	92.825	94.966	100.55	99.23	99.069	99.418	110.19	98.958
94.946	97.138	97.497	93.7	98.696	98.878	100.01	99.406	99.755	94.941	94.79	90.547	99.79	101.11	94.181	94.942	101.56	100.32	98.653	100.44	110.62	98.913
95.048	97.296	98.836	93.877	99.591	98.247	99.32	100.21	101	94.915	95.395	89.892	100.66	99.94	93.911	95.281	101.64	99.937	99.133	100.32	110.21	98.766
95.044	96.702	98.442	93.713	98.964	100.89	101.41	102.71	100.47	95.435	94.853	90.884	100.29	102.72	96.853	95.935	103.82	100.75	99.09	101.33	109.06	98.665
96.54	97.641	98.802	93.606	99.846	102	101.04	102.8	101.26	95.982	94.955	90.631	101.24	102.78	95.352	95.684	103.6	99.645	99.392	98.609	109.94	98.367
99.651	102.57	104.2	96.944	104.16	112.43	115.14	113.29	107.99	100.11	98.638	97.172	105.33	116.73	105.29	104.04	119.31	116.38	100.4	101.69	110.28	100.84
99.664	102.77	103.91	97.727	104.97	112.15	115.1	114.32	109.44	100.55	98.998	103	108.51	114.22	103.42	105.81	119.53	116.24	100.04	101.57	110.62	99.528
93.835	93.847	96.551	93.854	97.393	93.015	95.232	95.075	94.568	93.128	93.159	87.329	94.339	96.942	90.203	93.259	97.583	95.684	98.415	100.03	109.71	98.565
94.265	95.061	95.723	93.049	96.598	92.75	94.536	94.935	95.343	91.945	93.955	85.959	95.107	95.834	91.199	93.133	97.16	95.198	99.019	101.27	108.49	99.129
94.446	95.241	96.594	93.67	98.396	94.87	96.139	94.871	95.578	95.288	94.015	87.131	96.266	98.015	91.252	93.888	98.921	96.885	98.281	99.02	109.62	100.17
94.508	95.804	96.442	93.437	98.263	95.697	96.388	96.723	95.721	94.051	93.762	87.238	97.051	97.144	91.165	93.722	99.218	97.866	100.65	100.36	110.18	99.486
95.033	95.681	96.741	93.648	98.032	97.149	97.576	95.926	95.987	93.772	93.65	87.611	96.972	99.135	92.653	94.249	99.868	98.311	99.068	100.34	110.31	100.71
95.197	96.234	97.034	93.386	97.566	95.904	97.374	97.977	97.345	93.93	93.981	87.574	97.355	98.722	91.542	94.909	98.585	98.312	99.642	100.79	110.76	99.493
95.478	95.892	97.083	93.191	97.773	98.549	98.706	99.799	97.041	94.325	93.708	88.089	97.146	98.271	93.179	94.311	101.08	99.354	98.711	100.08	109.73	98.975
94.683	95.684	97.363	93.549	97.924	98.094	98.525	98.887	98.568	95.234	95.022	88.135	98.227	99.91	92.021	94.675	101.18	98.412	99.909	100.62	110.83	98.259
95.25	96.358	98.456	94.675	98.652	98.653	99.938	100.53	97.272	94.162	95.237	88.619	97.761	101.08	92.905	95.376	101.23	99.828	99.39	100.19	108.9	100.5
95.103	96.767	97.83	93.958	97.932	100.32	101.46	98.873	99.041	95.236	94.24	88.652	99.642	99.324	92.592	94.801	101.87	100	99.838	101.15	110.89	99.035
96.309	96.911	97.361	94.733	98.559	100.19	102.57	100.95	99.016	94.442	94.41	89.631	99.276	101.45	93.617	97.124	101.5	101.05	98.839	100.94	110.02	99.433
95.165	97.026	98.105	94.092	98.583	100.63	102.79	101.82	100.41	95.113	94.857	89.685	100.01	102.68	93.649	96.448	102.68	100.88	100	101.78	110.4	99.338
95.97	96.856	98.139	94.4	99.087	102.91	103.72	103.8	100.11	94.942	94.421	91.422	100.24	102.87	94.777	96.506	102.31	100.74	99.495	100.25	110.38	100.19
96.263	97.305	98.358	94.126	99.589	103.26	103.3	103.2	102.04	96.096	95.129	91.289	101.26	102.28	93.687	95.513	104.01	101.73	99.677	101.52	110.45	98.643
98.786	102.79	103.74	96.558	103.5	115.31	116.79	114.69	108.82	100.28	98.503	99.751	107.24	115.84	104.71	104.25	119.48	115.38	100.23	100.89	111.19	99.741
100.6	102.78	102.5	99.418	104.36	114.19	116.25	115.6	110.39	103.41	98.552	103.12	108.94	115.27	102.33	106.08	119.98	114.56	101.25	101.73	112.46	101.12
